process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,16.666666666666668,0.7731481481481483,0.9565217391304348,0.8551146281857328
02,0.0,0.7975772765246439,0.8571428571428572,0.8262879645724089
03,33.333333333333336,0.9484126984126986,0.9552238805970149,0.951806104352696
04,0.0,0.8094256933542648,0.8888888888888888,0.847298271741247
05,100.0,1.0,0.7423076923076923,0.8520971302428256
06,0.0,0.8372294372294373,0.9811320754716981,0.9034866275570249
07,0.0,0.7878434152977926,0.9696969696969697,0.8693619548460702
08,50.0,0.9545454545454546,1.0,0.9767441860465117
09,7.142857142857143,0.8667398777692897,0.85,0.8582883238679031
10,60.0,0.9501388888888889,0.99,0.9696599613429737
11,5.555555555555555,0.8631267416936055,0.8493449781659389,0.8561804029538321
12,2.380952380952381,0.8107600071885787,0.8840579710144928,0.8458239836407365
13,0.0,0.8315972222222222,0.3913043478260869,0.5321893710264798
14,0.0,0.91875,0.7647058823529411,0.8346800611487224
15,16.666666666666668,0.8583333333333333,1.0,0.9237668161434976
16,0.0,0.8498271421061467,0.7875,0.8174772862407044
17,16.967509025270758,0.9242361160399913,0.8181475903614458,0.8679621468968494
18,0.0,0.9228652049323759,0.791769440477736,0.852305730438461
19,100.0,1.0,1.0,1.0
20,23.863636363636363,0.936749984084546,0.9921021455837831,0.9636318458954727

