process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,16.666666666666668,0.6947843822843822,1.0,0.8199088799105991
02,22.22222222222222,0.9668891360771239,1.0,0.9831658717740878
03,16.666666666666668,0.901559454191033,1.0,0.9482316760635571
04,7.142857142857143,0.865037593984962,1.0,0.9276355573473087
05,25.0,0.9551378446115288,0.7647058823529411,0.8493789485414506
06,25.0,0.9124795751633988,1.0,0.9542371976290918
07,1.9736842105263157,0.7997560731452104,1.0,0.8887382963487668
08,0.0,0.8636363636363636,0.8666666666666667,0.8651488616462346
09,0.0,0.8217893217893196,0.875,0.8475603274157532
10,0.0,0.8072475920192639,0.4476744186046512,0.5759467016560778
11,11.11111111111111,0.8819175326326387,0.8492581602373888,0.8652797798968673
12,4.761904761904762,0.8270786384729328,0.8862559241706162,0.8556453118772481
13,0.0,0.8986607142857144,0.75,0.8176279447603574
14,0.0,0.9140350877192982,0.52,0.662882309762662
15,50.0,0.9444444444444445,1.0,0.9714285714285714
16,0.0,0.8893427995432946,0.8181818181818181,0.852279494144759
17,0.0,0.8487525589102286,0.8338350391330523,0.8412276709946179
18,0.0,0.9138412393860121,0.678646934460888,0.7788761836706469
19,100.0,1.0,1.0,1.0
20,0.0,0.9363279178002358,1.0,0.967117097463482
