process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,66.66666666666667,0.9166666666666666,1.0,0.9565217391304348
02,22.22222222222222,0.9668891360771239,1.0,0.9831658717740878
03,16.666666666666668,0.901559454191033,1.0,0.9482316760635571
04,0.0,0.8231292517006791,0.9637681159420289,0.8879141493558436
05,100.0,1.0,0.7423076923076923,0.8520971302428256
06,25.0,0.9124795751633988,1.0,0.9542371976290918
07,15.789473684210526,0.9415427741394296,0.9191489361702128,0.93021109774815
08,50.0,0.9500000000000001,1.0,0.9743589743589743
09,0.0,0.8874934589220287,0.7142857142857143,0.7915247118121989
10,20.0,0.8912759462759464,0.9038461538461539,0.8975170390942342
11,5.555555555555555,0.7869532998384535,0.8493449781659389,0.8169596488044593
12,4.761904761904762,0.8270786384729328,0.8862559241706162,0.8556453118772481
13,0.0,0.8986607142857144,0.75,0.8176279447603574
14,0.0,0.9140350877192982,0.52,0.662882309762662
15,0.0,0.8545454545454544,0.9,0.8766839378238341
16,11.11111111111111,0.9534123605047923,0.9624664879356568,0.9579180300638035
17,0.0,0.829491102414486,0.6808667815808914,0.7478663742356646
18,0.0,0.6792413711834114,0.6111111111111112,0.6433776115475162
19,100.0,1.0,1.0,1.0
20,39.54545454545455,0.9655120694522908,0.872552783109405,0.9166817396591721
