process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,66.66666666666667,0.9583333333333334,1.0,0.9787234042553191
02,22.22222222222222,0.9510582010582018,1.0,0.9749152542372885
03,16.666666666666668,0.8909090909090907,1.0,0.9423076923076922
04,0.0,0.8580586080586072,0.9637681159420289,0.9078465225721378
05,100.0,1.0,0.7423076923076923,0.8520971302428256
06,25.0,0.9214743589743589,1.0,0.9591326105087572
07,15.789473684210526,0.9391390375251611,0.9191489361702128,0.9290364674110233
08,50.0,0.9583333333333334,1.0,0.9787234042553191
09,0.0,0.908730158730157,0.7142857142857143,0.799860286412853
10,20.0,0.9144805194805196,0.9038461538461539,0.9091322394644383
11,5.555555555555555,0.8631267416936055,0.8493449781659389,0.8561804029538321
12,4.761904761904762,0.843239432525147,0.8862559241706162,0.86421271924946
13,0.0,0.8070436507936508,0.75,0.7774769034724436
14,0.0,0.8750669620234838,0.52,0.6523483569451081
15,0.0,0.7867132867132868,0.9,0.8395522388059702
16,11.11111111111111,0.9462657265340496,0.9624664879356568,0.9542973535699855
17,0.0,0.8000086435241002,0.6808667815808914,0.7356450125634714
18,0.0,0.7170820400488159,0.6111111111111112,0.6598690888736389
19,100.0,1.0,1.0,1.0
20,39.54545454545455,0.9593543259608516,0.872552783109405,0.9138970889523249
