process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.763095238095238,0.875,0.8152252906976745
02,0.0,0.8214233841684822,0.9504950495049505,0.8812582400659651
03,16.666666666666668,0.8909090909090907,1.0,0.9423076923076922
04,1.1904761904761905,0.7897340754483605,0.9217081850533808,0.8506326835039346
05,0.0,0.861628016591252,0.9,0.8803960968248576
06,0.0,0.6709155427905428,0.4,0.5011902552407087
07,0.0,0.6449952459820902,1.0,0.7841910152111315
08,0.0,0.8076923076923076,0.8666666666666667,0.8361408882082696
09,0.0,0.8025839054157141,0.863013698630137,0.8317025708867052
10,0.0,0.8126098901098902,0.5029239766081872,0.6213158136092127
11,0.0,0.833446588998884,0.42283105022831047,0.561033780323251
12,4.761904761904762,0.8324684574684575,1.0,0.9085760293178601
13,50.0,0.9330357142857143,1.0,0.9653579676674364
14,0.0,0.8675213675213675,0.8,0.8323936442849821
15,50.0,0.9545454545454545,1.0,0.9767441860465116
16,0.0,0.8496125074878677,0.9333333333333333,0.8895073035870916
17,0.0,0.6712705490612609,0.5003010234798314,0.573310842629613
18,0.0,0.7561565899132037,0.7,0.7269954572272929
19,0.0,0.8444444444444447,1.0,0.9156626506024098
20,0.0,0.8982389982689544,0.6933162775823474,0.7825850953571436
