process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.7361111111111112,0.95,0.8294892915980231
02,0.0,0.6592009025832555,0.7272727272727273,0.6915657505756764
03,0.0,0.7569652569652571,0.33333333333333337,0.46284890133197604
04,3.5714285714285716,0.8402014652014645,0.9333333333333333,0.8843221287069065
05,0.0,0.6463804713804714,0.5647058823529412,0.6027891459620345
06,12.5,0.8774246586746587,1.0,0.9347109132933878
07,1.3157894736842106,0.8241688136424985,0.9718518518518519,0.8919384984432135
08,50.0,0.9500000000000001,0.875,0.910958904109589
09,0.0,0.752380952380952,0.8888888888888888,0.8149580915538361
10,0.0,0.7128996003996005,0.2222222222222222,0.3388267273625625
11,0.0,0.7458163355719745,0.9215481171548117,0.8244216058050698
12,2.380952380952381,0.7995648531362816,1.0,0.8886202147622521
13,0.0,0.7956213924963925,0.3291139240506329,0.4656207992952598
14,0.0,0.6931818181818181,0.6666666666666667,0.67966573816156
15,16.666666666666668,0.8583333333333333,0.9444444444444444,0.8993323061119672
16,0.0,0.7587577009411052,0.4666666666666667,0.5779009075804238
17,0.0,0.8242350377058932,0.5498915401301518,0.6596770364882732
18,0.0,0.7433339868919833,0.2615509969325154,0.38694924982454426
19,80.0,0.9845238095238095,0.9583333333333334,0.9712520424836601
20,13.636363636363637,0.8897792996477106,1.0,0.9416753584014618
