process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.7268518518518517,0.7894736842105263,0.75686967700466
02,0.0,0.8520193581597086,0.9901960784313726,0.9159256951602976
03,0.0,0.7260101010101009,0.9,0.8036962261220686
04,0.0,0.8008241758241758,0.8888888888888888,0.8425616475476471
05,0.0,0.8719816131580838,0.6060606060606061,0.7150996068619077
06,25.0,0.9214743589743589,1.0,0.9591326105087572
07,0.0,0.6424051825367639,0.8333333333333334,0.7255183033538082
08,0.0,0.8636363636363636,0.9333333333333333,0.897133220910624
09,0.0,0.8112824675324666,0.875,0.8419374247894099
10,10.0,0.8262116355866356,1.0,0.9048366788236248
11,0.0,0.642592679017384,0.5,0.5623987365033758
12,4.761904761904762,0.8324684574684575,1.0,0.9085760293178601
13,0.0,0.8358901515151516,0.5172413793103448,0.6390464859803611
14,0.0,0.75,0.375,0.5
15,0.0,0.7250000000000001,0.9230769230769231,0.8121353558926487
16,0.0,0.7042706964083405,0.37142857142857144,0.48635574363078293
17,0.0,0.7098877577228455,0.1807491289198606,0.28813447043037577
18,0.0,0.8135439323081665,0.7142857142857143,0.760690578412389
19,20.0,0.8944055944055943,0.5789473684210527,0.7029052484324648
20,0.0,0.7620884553988909,0.4187123668364984,0.5404736427855061
