process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,16.666666666666668,0.7731481481481483,0.9166666666666666,0.8388127853881279
02,0.0,0.8644310600832333,0.8571428571428572,0.8607715314793136
03,16.666666666666668,0.8909090909090907,1.0,0.9423076923076922
04,0.0,0.8094256933542648,0.8888888888888888,0.847298271741247
05,25.0,0.9402777777777778,0.7647058823529411,0.8434520101586084
06,0.0,0.8263548951048952,0.9811320754716981,0.8971166116365725
07,1.9736842105263157,0.8338452742059964,1.0,0.9093954500245699
08,0.0,0.8076923076923076,0.8666666666666667,0.8361408882082696
09,7.142857142857143,0.875798319327731,0.85,0.8627063349077274
10,20.0,0.8983119658119657,1.0,0.9464323904503551
11,5.555555555555555,0.8631267416936055,0.8493449781659389,0.8561804029538321
12,2.380952380952381,0.8107600071885787,0.8840579710144928,0.8458239836407365
13,0.0,0.8315972222222222,0.3913043478260869,0.5321893710264798
14,0.0,0.8675213675213675,0.8,0.8323936442849821
15,25.0,0.9041666666666667,1.0,0.949671772428884
16,0.0,0.8664459210863624,0.7590361445783133,0.8091922824852241
17,16.967509025270758,0.946737531755583,0.7672396359959555,0.8475895395978338
18,0.0,0.9085047571914959,0.8636363636363636,0.8855025546505745
19,100.0,1.0,1.0,1.0
20,23.863636363636363,0.936749984084546,0.9921021455837831,0.9636318458954727
