process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,50.0,0.9385521885521886,1.0,0.9683022145028224
02,22.22222222222222,0.9510582010582018,1.0,0.9749152542372885
03,66.66666666666667,0.9760683760683762,0.9620253164556962,0.9689959695876923
04,21.428571428571427,0.9034863945578231,0.8584070796460177,0.8803700437141899
05,25.0,0.939005439005439,1.0,0.9685433780805449
06,50.0,0.9613095238095237,0.967741935483871,0.9645150052257006
07,3.289473684210526,0.8428792569659428,1.0,0.9147417051658958
08,50.0,0.9545454545454546,1.0,0.9767441860465117
09,50.0,0.9814622763806068,0.759493670886076,0.8563276839885801
10,0.0,0.8376137751137751,0.8163265306122449,0.8268331627984656
11,16.666666666666668,0.9428210821399668,0.8976190476190476,0.9196649737652156
12,28.571428571428573,0.9313416394243461,0.9452054794520548,0.9382223467459156
13,100.0,1.0,1.0,1.0
14,0.0,0.8611111111111112,0.75,0.8017241379310345
15,0.0,0.9160839160839161,0.9565217391304348,0.9358662120474104
16,5.555555555555555,0.8822199770799996,0.9126984126984127,0.8972004268463146
17,61.01083032490975,0.9856017220889305,0.9461452155794198,0.9654705133860318
18,1.32398753894081,0.872581207039758,0.8819192377495463,0.8772253723532071
19,100.0,1.0,1.0,1.0
20,0.0,0.8531259018759098,0.6378964271376957,0.7299769481860005
