process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.6435185185185186,0.8823529411764706,0.7442441549170088
02,3.7037037037037037,0.8837145969498897,1.0,0.9382680352754076
03,0.0,0.6694444444444444,0.9,0.767787610619469
04,0.0,0.6112221112221118,0.9285714285714286,0.7371941423628279
05,0.0,0.7067737817737818,0.8888888888888888,0.787438815392966
06,12.5,0.8630681818181817,1.0,0.9265019823116803
07,0.0,0.5552048602841946,0.9285714285714286,0.6949125338315196
08,50.0,0.9545454545454546,1.0,0.9767441860465117
09,0.0,0.914167406092872,0.8146551724137931,0.8615472924572144
10,30.0,0.9215297202797202,1.0,0.9591625990001046
11,0.0,0.6222058850735288,0.875,0.7272615675199546
12,0.0,0.7735551485551487,0.8731707317073171,0.8203499115131472
13,25.0,0.8695436507936508,0.8285714285714285,0.8485632495680985
14,0.0,0.7350427350427351,0.75,0.7424460431654677
15,0.0,0.7867132867132868,0.8888888888888888,0.8346858335265477
16,0.0,0.8689400172037406,0.3101903695408734,0.4571789991595896
17,0.0,0.7614559230756197,0.8005780346820809,0.7805270600749258
18,0.0,0.7555251219092962,0.8076923076923077,0.7807382615864935
19,20.0,0.9111888111888111,0.7,0.7917534722222223
20,0.0,0.8786473330591047,0.8719858603711652,0.8753039226670994
