process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.6435185185185186,0.8823529411764706,0.7442441549170088
02,0.0,0.862544705991558,0.9901960784313726,0.9219728874383291
03,0.0,0.6215659340659339,0.3913043478260869,0.4802618001709955
04,0.0,0.8008241758241758,0.8888888888888888,0.8425616475476471
05,0.0,0.7214522133639781,0.5139664804469274,0.6002859706930822
06,0.0,0.7738636363636364,0.9,0.8321792260692465
07,0.0,0.5966892015363368,0.8333333333333334,0.6954310007787372
08,0.0,0.8214285714285715,0.7222222222222222,0.768637532133676
09,0.0,0.6791801948051962,0.8571428571428572,0.7578542181632931
10,50.0,0.9389285714285714,1.0,0.9685024866457912
11,0.0,0.5514843911773798,0.7594520547945205,0.638972171921359
12,0.0,0.7459559076155715,0.4732620320855615,0.5791132121479671
13,0.0,0.6810515873015873,0.75,0.7138648180242634
14,0.0,0.75,0.5,0.6
15,8.333333333333334,0.8434343434343434,1.0,0.915068493150685
16,6.018518518518518,0.8138153246008425,0.8562176165803108,0.8344781715185116
17,0.0,0.7121979123236224,0.23202638329058267,0.35002002501124285
18,0.0,0.7825397559766952,0.5,0.6101485371740122
19,30.0,0.8912365412365414,0.8191489361702128,0.8536736008035166
20,0.0,0.8426268027872384,0.8158844765342961,0.8290400390729582
