process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.6898148148148149,0.8823529411764706,0.7742941278364802
02,0.0,0.8239716256873123,0.98989898989899,0.8993460426168872
03,0.0,0.8901098901098904,0.7894736842105263,0.8367768595041325
04,0.0,0.7974489795918365,0.8888888888888888,0.8406898174605841
05,0.0,0.7807657620157619,0.71875,0.7484754821042424
06,0.0,0.728219696969697,0.9090909090909091,0.808665019191335
07,0.0,0.6684529544243172,0.9333333333333333,0.7789920901405004
08,50.0,0.9545454545454546,1.0,0.9767441860465117
09,0.0,0.5623249299719895,0.8571428571428572,0.6791176263302563
10,0.0,0.6618002136752137,0.847457627118644,0.7432098393642358
11,0.0,0.7112530883889431,0.5,0.5872043549007274
12,0.0,0.7366010138566529,0.5138888888888888,0.605412447928019
13,0.0,0.6889880952380952,0.5,0.5794743429286607
14,0.0,0.8376623376623377,0.5,0.6262135922330098
15,0.0,0.81492673992674,0.5294117647058824,0.641849953719101
16,0.0,0.8975503001701345,0.8387096774193549,0.86713295524839
17,0.7220216606498195,0.8328960824034847,0.8825422365245374,0.8570007598014246
18,0.0,0.759835531197513,0.3155760192761886,0.4459425270898337
19,0.0,0.8806610056610058,0.6363636363636364,0.7388418413799125
20,16.363636363636363,0.9196260735699299,0.9932330827067669,0.9550133756499706
