process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,33.333333333333336,0.8412698412698414,0.9047619047619048,0.871861471861472
02,22.22222222222222,0.9668891360771239,1.0,0.9831658717740878
03,16.666666666666668,0.901559454191033,1.0,0.9482316760635571
04,0.0,0.8231292517006791,0.8888888888888888,0.8547461368653415
05,0.0,0.9125368592759897,0.6923076923076923,0.7873115019989247
06,25.0,0.9124795751633988,1.0,0.9542371976290918
07,3.9473684210526314,0.8470183068099496,1.0,0.9171736995643154
08,0.0,0.8636363636363636,0.8666666666666667,0.8651488616462346
09,50.0,0.961760461760461,0.967741935483871,0.9647419273126422
10,20.0,0.9140526140526142,0.9158878504672897,0.9149693119861061
11,11.11111111111111,0.8375824403835632,0.8341346153846154,0.8358549724088424
12,0.0,0.7857988650005459,0.8656716417910448,0.823803744341898
13,50.0,0.9629120879120879,1.0,0.9811056682995101
14,0.0,0.9140350877192982,0.7647058823529411,0.8327288375238212
15,0.0,0.8545454545454544,0.8888888888888888,0.8713789107763613
16,0.0,0.9424074829956397,0.9526462395543176,0.9474992018649523
17,0.0,0.8590018776441093,0.0,0.0
18,0.0,0.8738754164906585,0.37107234427630587,0.5209391263177997
19,100.0,1.0,1.0,1.0
20,16.363636363636363,0.916639129151482,0.9932330827067669,0.9534002351821699
