process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,33.333333333333336,0.85,0.9047619047619048,0.8765264586160108
02,22.22222222222222,0.9510582010582018,1.0,0.9749152542372885
03,16.666666666666668,0.8909090909090907,1.0,0.9423076923076922
04,0.0,0.8008241758241758,0.8888888888888888,0.8425616475476471
05,0.0,0.8619963369963372,0.6923076923076923,0.767889272101845
06,25.0,0.9214743589743589,1.0,0.9591326105087572
07,3.9473684210526314,0.8774086273475203,1.0,0.9347018167133483
08,0.0,0.8076923076923076,0.8666666666666667,0.8361408882082696
09,50.0,0.9786554621848739,0.967741935483871,0.9731681025478186
10,20.0,0.8890297202797204,0.9158878504672897,0.9022589537665485
11,11.11111111111111,0.8954409365335538,0.8341346153846154,0.8637012478196667
12,0.0,0.7851255886970174,0.8656716417910448,0.8234336050813028
13,50.0,0.9330357142857143,1.0,0.9653579676674364
14,0.0,0.91875,0.7647058823529411,0.8346800611487224
15,0.0,0.8321678321678322,0.8888888888888888,0.8595936794582394
16,0.0,0.9589424157447457,0.9526462395543176,0.9557839588302486
17,6.137184115523466,0.9023758106048744,0.8902774306423394,0.8962857954393633
18,0.0,0.8574753233100061,0.37107234427630587,0.5179862153901702
19,100.0,1.0,1.0,1.0
20,16.363636363636363,0.9155289502164555,0.9932330827067669,0.952799380798829
