process_id,fitness_percFitTraces,averageFitness,precision,f_measure
01,0.0,0.7361111111111112,0.95,0.8294892915980231
02,0.0,0.862544705991558,0.9901960784313726,0.9219728874383291
03,0.0,0.638888888888889,0.875,0.7385321100917431
04,0.0,0.8094256933542648,0.8888888888888888,0.847298271741247
05,0.0,0.7872091518231223,0.49056603773584906,0.6044538626744792
06,0.0,0.7738636363636364,0.9,0.8321792260692465
07,0.0,0.5966892015363368,0.8333333333333334,0.6954310007787372
08,50.0,0.9545454545454546,1.0,0.9767441860465117
09,0.0,0.7081974637681159,0.7272727272727273,0.7176083545821418
10,50.0,0.9389285714285714,1.0,0.9685024866457912
11,0.0,0.5706223016272038,0.5814401232190989,0.5759804229600675
12,4.761904761904762,0.843239432525147,0.8862559241706162,0.86421271924946
13,0.0,0.6609126984126984,0.75,0.7026437913092392
14,0.0,0.6772435897435898,0.4285714285714286,0.5249472071549832
15,8.333333333333334,0.8434343434343434,0.9523809523809523,0.8946029195125218
16,6.018518518518518,0.8138153246008432,0.8562176165803108,0.834478171518512
17,0.0,0.717996191906985,0.23001475566357088,0.3484131044521893
18,0.0,0.6934454089649276,0.5,0.5810449340672827
19,30.0,0.8912365412365414,0.8191489361702128,0.8536736008035166
20,0.0,0.8426268027872384,0.8158844765342961,0.8290400390729582


